user_id,year_month,num_llamadas,total_minutes,num_mensajes,total_mb,gb_total,plan,messages_included,mb_per_month_included,minutes_included,usd_monthly_fee,usd_per_gb,usd_per_message,usd_per_minute,plan_name,gb_per_month_included,potential_extra_gb,estimated_extra_data_cost,potential_extra_minutes,estimated_extra_minutes_cost,monthly_cost
1043,2018-08,23,108.26,102,30372.95,30,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,31.250000000000004
1043,2018-09,28,188.6,101,32619.76,32,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,45.29
1043,2018-10,24,179.5,87,31327.21,31,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,38.10999999999999
1043,2018-11,25,173.81,107,33572.26,33,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,52.32
1043,2018-12,32,211.11,87,38464.82,38,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,87.19
1044,2018-08,1,12.45,0,0.0,0,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1044,2018-09,35,329.0,47,22425.25,22,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,75.96
1044,2018-10,33,161.69,45,20635.53,21,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,65.83999999999999
1044,2018-11,50,297.94,37,24572.15,24,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,96.11
1044,2018-12,39,295.03,31,15473.81,16,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,15.600000000000001
1045,2018-10,53,288.56,34,9178.75,9,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1045,2018-11,77,535.15,49,24871.18,25,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,107.28
1045,2018-12,86,589.3,47,17012.32,17,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,27.49
1046,2018-06,47,324.84999999999997,20,10538.28,11,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1046,2018-07,79,476.25,51,22016.18,22,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,77.4
1046,2018-08,77,475.95,38,24950.45,25,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,106.95
1046,2018-09,79,490.77,39,25161.01,25,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,107.04
1046,2018-10,81,543.6800000000001,27,25833.19,26,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,116.74000000000001
1046,2018-11,72,396.08,31,25165.01,25,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,106.59
1046,2018-12,83,604.53,32,13891.550000000001,14,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1047,2018-12,48,349.48,7,17146.8,17,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1048,2018-08,13,68.09,0,2256.76,3,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1048,2018-09,32,247.85999999999999,0,8806.79,9,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1048,2018-10,25,192.02,0,12249.23,12,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1048,2018-11,39,245.1,0,10699.55,11,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1048,2018-12,24,152.18,0,9290.36,10,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1049,2018-04,30,224.57,0,5374.0,6,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1049,2018-05,42,284.62,0,7776.349999999999,8,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1049,2018-06,46,322.76,0,8427.87,9,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1049,2018-07,44,280.21,0,8510.51,9,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1049,2018-08,55,357.52,0,9547.39,10,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1049,2018-09,52,335.44,0,10160.8,10,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1049,2018-10,47,299.17,0,6189.06,7,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1049,2018-11,44,293.51,0,10572.32,11,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1049,2018-12,36,291.08,0,7472.53,8,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1050,2018-03,23,126.16,0,5942.6,6,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1050,2018-04,50,331.44,0,17557.58,18,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1050,2018-05,62,392.51,0,16769.29,17,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1050,2018-06,55,447.02,0,11574.0,12,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1050,2018-07,63,403.42,0,16132.82,16,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1050,2018-08,51,337.33,0,15211.449999999999,15,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1050,2018-09,57,349.48,0,16997.27,17,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1050,2018-10,53,287.03,0,24534.68,24,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1050,2018-11,57,385.92,0,14227.19,14,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1050,2018-12,52,275.76,0,17044.12,17,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1051,2018-12,29,164.92000000000002,60,10369.73,11,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1052,2018-11,27,197.32,52,4650.4,5,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1052,2018-12,177,1136.0,266,26633.75,27,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,136.79
1053,2018-07,3,16.06,0,855.57,1,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1053,2018-08,64,454.84000000000003,13,21209.15,21,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,65.81
1053,2018-09,61,363.51,21,22495.99,22,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,75.96
1053,2018-10,54,438.1,13,16830.64,17,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,25.51
1053,2018-11,67,482.77,16,20020.42,20,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,55.989999999999995
1053,2018-12,47,290.93,12,15720.48,16,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,15.27
1054,2018-04,6,31.07,6,8231.44,9,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1054,2018-05,37,260.7,27,17925.98,18,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,35.42
1054,2018-06,32,197.27,24,20824.09,21,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,65.18
1054,2018-07,44,298.23,25,16285.92,16,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,15.57
1054,2018-08,28,139.15,28,24096.24,24,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,95.18
1054,2018-09,41,305.32,30,19633.48,20,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,55.63
1054,2018-10,37,242.83,41,21121.260000000002,21,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,65.84
1054,2018-11,27,191.23000000000002,28,20537.55,21,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,65.15
1054,2018-12,60,437.31,37,22992.69,23,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,86.41
1055,2018-05,25,154.17,48,7534.64,8,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1055,2018-06,27,211.05,68,10709.68,11,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1055,2018-07,38,257.83,79,15625.710000000001,16,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,17.01
1055,2018-08,34,244.37,94,15189.85,15,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,7.340000000000002
1055,2018-09,30,211.34,74,14305.2,14,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1055,2018-10,44,277.77,72,19802.85,20,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,56.98
1055,2018-11,28,221.20000000000002,95,14972.39,15,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,7.1899999999999995
1055,2018-12,38,236.59,78,15445.36,16,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,16.98
1056,2018-07,8,69.09,3,3094.72,4,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1056,2018-08,48,329.36,37,21623.82,22,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,76.05
1056,2018-09,50,371.95,37,15961.9,16,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,16.11
1056,2018-10,38,267.94,28,19099.83,19,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,45.480000000000004
1056,2018-11,46,373.79,39,18495.81,19,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,46.050000000000004
1056,2018-12,74,429.19,42,24974.03,25,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,106.98
1057,2018-09,21,152.97,21,3818.35,4,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1057,2018-10,162,1053.1299999999999,131,28474.23,28,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,18.93
1057,2018-11,159,961.8,111,35090.02,35,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,67.7
1057,2018-12,158,1109.59,137,24450.06,24,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1058,2018-11,76,534.5,29,7828.96,8,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1058,2018-12,88,614.36,26,9190.19,9,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1059,2018-04,29,205.71,20,3672.48,4,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1059,2018-05,111,817.68,76,11783.35,12,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1059,2018-06,108,706.36,64,10894.02,11,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1059,2018-07,100,672.1,55,13367.17,14,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1059,2018-08,111,769.83,65,12895.01,13,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1059,2018-09,95,763.58,63,15036.26,15,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1059,2018-10,86,683.78,58,17544.16,18,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1059,2018-11,98,694.42,66,15430.49,16,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1059,2018-12,95,692.6,66,20197.26,20,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1060,2018-08,62,451.2,38,12539.42,13,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1060,2018-09,92,624.89,66,26256.75,26,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,118.24000000000001
1060,2018-10,98,643.38,74,24445.77,24,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,98.66
1060,2018-11,82,538.6,69,19076.57,19,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,48.03
1060,2018-12,106,749.08,83,25061.82,25,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,109.17
1061,2018-04,29,265.24,17,6716.8,7,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1061,2018-05,107,691.04,61,20773.12,21,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1061,2018-06,75,469.05,49,20446.71,20,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1061,2018-07,78,516.19,58,21455.15,21,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1061,2018-08,87,565.25,71,18424.54,18,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1061,2018-09,80,583.72,63,24854.16,25,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1061,2018-10,95,654.98,54,16449.92,17,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1061,2018-11,68,418.7,56,18752.52,19,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1061,2018-12,83,496.63,93,23815.85,24,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1062,2018-03,14,79.78,0,8604.210000000001,9,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1062,2018-04,46,283.54,5,14580.19,15,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1062,2018-05,46,335.13,13,15627.57,16,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1062,2018-06,33,227.01,8,12513.16,13,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1062,2018-07,46,294.57,13,13648.369999999999,14,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1062,2018-08,34,210.41,9,18914.74,19,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1062,2018-09,36,192.05,8,14532.52,15,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1062,2018-10,36,297.07,8,17328.78,17,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1062,2018-11,30,170.82,7,17936.98,18,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1062,2018-12,39,244.73,9,14550.1,15,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1063,2018-11,9,63.39,0,10936.7,11,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1063,2018-12,13,94.85,0,9994.54,10,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1064,2018-06,24,142.45000000000002,3,6572.2300000000005,7,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1064,2018-07,73,447.02,24,15403.26,16,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,16.41
1064,2018-08,80,593.07,15,22240.82,22,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,76.35000000000001
1064,2018-09,83,533.91,25,17233.66,17,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,26.740000000000002
1064,2018-10,93,605.96,19,18068.96,18,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,36.86
1064,2018-11,75,494.32,21,15201.33,15,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,6.38
1064,2018-12,62,413.26,26,18268.829999999998,18,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,36.14
1065,2018-09,28,197.73,14,9153.05,9,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1065,2018-10,87,687.97,29,17044.92,17,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,26.98
1065,2018-11,80,596.19,29,19927.4,20,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,56.769999999999996
1065,2018-12,73,443.79,28,18099.73,18,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,36.53
1066,2018-03,52,317.46,31,13691.49,14,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1066,2018-04,57,438.04,32,22187.52,22,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,76.17
1066,2018-05,63,423.85,27,21603.41,22,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,76.2
1066,2018-06,76,423.65999999999997,34,16588.02,17,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,26.8
1066,2018-07,56,351.92,36,19876.94,20,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,56.26
1066,2018-08,49,364.07,43,19871.34,20,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,56.26
1066,2018-09,66,482.48,31,20870.81,21,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,66.41000000000001
1066,2018-10,56,387.07,36,21231.79,21,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,66.26
1066,2018-11,52,370.27,37,21029.79,21,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,66.17
1066,2018-12,70,483.56,29,17529.09,18,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,36.47
1067,2018-09,11,66.16,11,3912.89,4,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1067,2018-10,56,447.98,29,20750.31,21,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,66.05000000000001
1067,2018-11,57,391.39,39,20371.7,20,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,56.38
1067,2018-12,53,327.35,20,15944.51,16,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,15.69
1068,2018-05,14,109.37,0,6540.1,7,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1068,2018-06,35,279.44,0,15171.84,15,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,4.550000000000001
1068,2018-07,36,228.60999999999999,0,14329.65,14,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1068,2018-08,34,210.3,0,14672.28,15,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,4.520000000000001
1068,2018-09,26,148.48,0,11973.64,12,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1068,2018-10,30,289.44,0,19290.34,19,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,44.4
1068,2018-11,34,193.22,0,13994.14,14,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1068,2018-12,39,257.74,0,17421.53,18,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,34.67
1069,2018-09,26,208.79,51,8293.23,9,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1069,2018-10,82,510.03000000000003,119,11498.07,12,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1069,2018-11,85,617.0,102,11538.48,12,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1069,2018-12,102,669.75,98,14820.66,15,ultimate,1000,30720,3000,70.0,7.0,0.01,0.01,ultimate,30.0,0.0,0.0,0.0,0.0,0.0
1070,2018-12,45,297.04,17,15401.48,16,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,15.360000000000001
1071,2018-05,24,154.89,0,6403.87,7,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1071,2018-06,61,335.94,0,12655.47,13,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1071,2018-07,81,555.09,0,19569.61,20,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,55.93
1071,2018-08,74,489.09999999999997,0,13747.5,14,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1071,2018-09,59,434.72,0,11812.6,12,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1071,2018-10,69,511.66,0,13054.55,13,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1071,2018-11,57,432.54,0,14871.3,15,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,5.210000000000001
1071,2018-12,67,440.4,0,20631.8,21,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,65.51
1072,2018-07,48,345.17,6,17252.99,17,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,25.12
1072,2018-08,86,595.98,20,26667.579999999998,27,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,126.67999999999999
1072,2018-09,82,544.75,18,26346.81,26,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,116.50000000000001
1072,2018-10,79,577.9399999999999,15,26967.6,27,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,126.32000000000001
1072,2018-11,76,441.77,17,32988.66,33,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,186.29
1072,2018-12,71,397.75,18,34185.21,34,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,196.17
1073,2018-04,36,219.13,0,14511.98,15,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,4.58
1073,2018-05,41,258.44,0,14296.74,14,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
1073,2018-06,45,305.84,0,13237.64,13,surf,50,15360,500,20.0,10.0,0.03,0.03,surf,15.0,7.5,75.0,1250.0,37.5,0.0
